,Backbone,Dataset,MC Samples,# of Frames,Prediction Model,Seed,Uncertainty Measure,Aggregation Type,OOD Detection Rate,OOD AUROC,TTA Transforms
11559,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,expected_entropy_class,Image Level,0.58,0.5166999999999999,"('horizontalFlip',)"
11560,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,expected_variance_mask,Image Level,0.32,0.46775199999999995,"('horizontalFlip',)"
11561,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,pred_entropy_class,Image Level,0.814,0.582872,"('horizontalFlip',)"
11562,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,mutual_information_class,Patch Level,0.758,0.677608,"('horizontalFlip',)"
11563,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,mutual_information_class,Image Level,0.922,0.727832,"('horizontalFlip',)"
11564,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,softmax_cls_score,Image Level,0.756,0.575356,"('horizontalFlip',)"
11565,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,norm_sigmoid_mask_score,Image Level,0.662,0.565172,"('horizontalFlip',)"
11566,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,pred_variance_mask,Image Level,0.172,0.4242680000000001,"('horizontalFlip',)"
11567,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,class_mask_combined_score,Image Level,0.744,0.5761959999999999,"('horizontalFlip',)"
11568,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,mutual_information_mask,Patch Level,0.554,0.561824,"('horizontalFlip',)"
11569,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,expected_entropy_class,Patch Level,0.39,0.45726,"('horizontalFlip',)"
11570,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,expected_variance_mask,Patch Level,0.524,0.5109,"('horizontalFlip',)"
11571,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,norm_sigmoid_mask_score,Patch Level,0.554,0.535532,"('horizontalFlip',)"
11572,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,pred_variance_mask,Patch Level,0.516,0.510016,"('horizontalFlip',)"
11573,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,class_mask_combined_score,Patch Level,0.512,0.506432,"('horizontalFlip',)"
11574,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,pred_entropy_class,Patch Level,0.554,0.528424,"('horizontalFlip',)"
11575,Swin-B,Cityscapes OOD,3,2,MCDropout+TTA+Timeseries,2,softmax_cls_score,Patch Level,0.518,0.51198,"('horizontalFlip',)"
11576,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,pred_entropy_mask,Patch Level,0.496,0.497136,"('horizontalFlip',)"
11577,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,pred_entropy_mask,Image Level,0.776,0.590448,"('horizontalFlip',)"
11578,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,expected_entropy_mask,Patch Level,0.48,0.510964,"('horizontalFlip',)"
11579,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,expected_entropy_mask,Image Level,0.766,0.581844,"('horizontalFlip',)"
11580,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,expected_entropy_class,Patch Level,0.65,0.587872,"('horizontalFlip',)"
11581,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,expected_entropy_class,Image Level,0.814,0.627716,"('horizontalFlip',)"
11582,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,expected_variance_mask,Patch Level,0.406,0.45652799999999993,"('horizontalFlip',)"
11583,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,expected_variance_mask,Image Level,0.168,0.326284,"('horizontalFlip',)"
11584,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,pred_entropy_class,Patch Level,0.632,0.574232,"('horizontalFlip',)"
11585,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,pred_entropy_class,Image Level,0.82,0.641696,"('horizontalFlip',)"
11586,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,mutual_information_class,Patch Level,0.538,0.5638399999999999,"('horizontalFlip',)"
11587,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,mutual_information_class,Image Level,0.754,0.653084,"('horizontalFlip',)"
11588,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,softmax_cls_score,Patch Level,0.45,0.48327200000000003,"('horizontalFlip',)"
11589,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,softmax_cls_score,Image Level,0.788,0.642968,"('horizontalFlip',)"
11590,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,norm_sigmoid_mask_score,Patch Level,0.402,0.459552,"('horizontalFlip',)"
11591,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,pred_variance_mask,Patch Level,0.398,0.45792,"('horizontalFlip',)"
11592,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,pred_variance_mask,Image Level,0.158,0.32936000000000004,"('horizontalFlip',)"
11593,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,class_mask_combined_score,Patch Level,0.444,0.47652399999999995,"('horizontalFlip',)"
11594,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,class_mask_combined_score,Image Level,0.784,0.63678,"('horizontalFlip',)"
11595,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,mutual_information_mask,Patch Level,0.49,0.49174000000000007,"('horizontalFlip',)"
11596,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,mutual_information_mask,Image Level,0.692,0.59578,"('horizontalFlip',)"
11597,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,0,TTA,1,norm_sigmoid_mask_score,Image Level,0.702,0.597196,"('horizontalFlip',)"
11598,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,pred_entropy_class,Image Level,0.898,0.67656,()
11599,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,mutual_information_class,Patch Level,0.782,0.73958,()
11600,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,mutual_information_class,Image Level,0.962,0.861292,()
11601,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,softmax_cls_score,Patch Level,0.516,0.5184040000000001,()
11602,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,softmax_cls_score,Image Level,0.82,0.6504880000000001,()
11603,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,class_mask_combined_score,Patch Level,0.514,0.509412,()
11604,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,class_mask_combined_score,Image Level,0.818,0.650808,()
11605,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,pred_entropy_mask,Image Level,0.788,0.5524359999999999,()
11606,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,mutual_information_mask,Patch Level,0.64,0.584904,()
11607,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,mutual_information_mask,Image Level,0.836,0.607032,()
11608,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,expected_entropy_class,Image Level,0.668,0.547588,()
11609,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,expected_variance_mask,Image Level,0.352,0.467354,()
11610,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,norm_sigmoid_mask_score,Image Level,0.656,0.58514,()
11611,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,pred_variance_mask,Image Level,0.196,0.410746,()
11612,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,pred_entropy_mask,Patch Level,0.546,0.517064,()
11613,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,expected_entropy_mask,Patch Level,0.452,0.49217199999999994,()
11614,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,expected_entropy_mask,Image Level,0.638,0.52362,()
11615,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,expected_variance_mask,Patch Level,0.464,0.494616,()
11616,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,norm_sigmoid_mask_score,Patch Level,0.494,0.513432,()
11617,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,pred_variance_mask,Patch Level,0.452,0.488696,()
11618,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,expected_entropy_class,Patch Level,0.444,0.47161999999999993,()
11619,DINOv2 (ViT-B),Cityscapes OOD,0,1,Timeseries,3,pred_entropy_class,Patch Level,0.638,0.55854,()
11620,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,pred_entropy_mask,Patch Level,0.596,0.56094,"('horizontalFlip',)"
11621,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,expected_entropy_mask,Patch Level,0.582,0.537764,"('horizontalFlip',)"
11622,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,expected_entropy_mask,Image Level,0.776,0.5675,"('horizontalFlip',)"
11623,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,expected_entropy_class,Patch Level,0.468,0.48656,"('horizontalFlip',)"
11624,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,expected_entropy_class,Image Level,0.672,0.557632,"('horizontalFlip',)"
11625,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,expected_variance_mask,Patch Level,0.522,0.524656,"('horizontalFlip',)"
11626,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,expected_variance_mask,Image Level,0.278,0.439028,"('horizontalFlip',)"
11627,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,pred_entropy_class,Image Level,0.722,0.584732,"('horizontalFlip',)"
11628,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,mutual_information_class,Image Level,0.806,0.681492,"('horizontalFlip',)"
11629,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,softmax_cls_score,Image Level,0.754,0.625736,"('horizontalFlip',)"
11630,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,norm_sigmoid_mask_score,Patch Level,0.542,0.529304,"('horizontalFlip',)"
11631,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,pred_variance_mask,Patch Level,0.514,0.524736,"('horizontalFlip',)"
11632,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,pred_variance_mask,Image Level,0.238,0.426514,"('horizontalFlip',)"
11633,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,class_mask_combined_score,Image Level,0.742,0.620632,"('horizontalFlip',)"
11634,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,pred_entropy_mask,Image Level,0.778,0.5847640000000001,"('horizontalFlip',)"
11635,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,mutual_information_mask,Image Level,0.736,0.598276,"('horizontalFlip',)"
11636,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,mutual_information_class,Patch Level,0.674,0.6740839999999999,"('horizontalFlip',)"
11637,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,pred_entropy_class,Patch Level,0.552,0.543628,"('horizontalFlip',)"
11638,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,softmax_cls_score,Patch Level,0.646,0.600172,"('horizontalFlip',)"
11639,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,class_mask_combined_score,Patch Level,0.652,0.5946800000000001,"('horizontalFlip',)"
11640,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,mutual_information_mask,Patch Level,0.62,0.580192,"('horizontalFlip',)"
11641,Swin-B,Cityscapes OOD,5,0,MCDropout+TTA,3,norm_sigmoid_mask_score,Image Level,0.694,0.573812,"('horizontalFlip',)"
11642,ResNet50,Cityscapes OOD,10,0,MCDropout,2,pred_entropy_mask,Patch Level,0.61,0.5642,()
11643,ResNet50,Cityscapes OOD,10,0,MCDropout,2,pred_entropy_mask,Image Level,0.948,0.7481080000000001,()
11644,ResNet50,Cityscapes OOD,10,0,MCDropout,2,expected_entropy_mask,Patch Level,0.762,0.626308,()
11645,ResNet50,Cityscapes OOD,10,0,MCDropout,2,expected_entropy_mask,Image Level,0.952,0.737192,()
11646,ResNet50,Cityscapes OOD,10,0,MCDropout,2,mutual_information_mask,Patch Level,0.586,0.547684,()
11647,ResNet50,Cityscapes OOD,10,0,MCDropout,2,mutual_information_mask,Image Level,0.876,0.7373639999999999,()
11648,ResNet50,Cityscapes OOD,10,0,MCDropout,2,expected_entropy_class,Image Level,0.96,0.7743880000000001,()
11649,ResNet50,Cityscapes OOD,10,0,MCDropout,2,expected_variance_mask,Patch Level,0.434,0.47327199999999997,()
11650,ResNet50,Cityscapes OOD,10,0,MCDropout,2,expected_variance_mask,Image Level,0.556,0.552448,()
11651,ResNet50,Cityscapes OOD,10,0,MCDropout,2,pred_entropy_class,Patch Level,0.64,0.580224,()
11652,ResNet50,Cityscapes OOD,10,0,MCDropout,2,pred_entropy_class,Image Level,0.956,0.7766919999999999,()
11653,ResNet50,Cityscapes OOD,10,0,MCDropout,2,mutual_information_class,Patch Level,0.418,0.453268,()
11654,ResNet50,Cityscapes OOD,10,0,MCDropout,2,mutual_information_class,Image Level,0.79,0.736096,()
11655,ResNet50,Cityscapes OOD,10,0,MCDropout,2,softmax_cls_score,Patch Level,0.58,0.56314,()
11656,ResNet50,Cityscapes OOD,10,0,MCDropout,2,softmax_cls_score,Image Level,0.932,0.762712,()
11657,ResNet50,Cityscapes OOD,10,0,MCDropout,2,norm_sigmoid_mask_score,Patch Level,0.468,0.48917199999999994,()
11658,ResNet50,Cityscapes OOD,10,0,MCDropout,2,norm_sigmoid_mask_score,Image Level,0.908,0.7458919999999999,()
11659,ResNet50,Cityscapes OOD,10,0,MCDropout,2,pred_variance_mask,Patch Level,0.428,0.472544,()
11660,ResNet50,Cityscapes OOD,10,0,MCDropout,2,pred_variance_mask,Image Level,0.528,0.541372,()
11661,ResNet50,Cityscapes OOD,10,0,MCDropout,2,class_mask_combined_score,Patch Level,0.592,0.568552,()
11662,ResNet50,Cityscapes OOD,10,0,MCDropout,2,class_mask_combined_score,Image Level,0.922,0.760464,()
11663,ResNet50,Cityscapes OOD,10,0,MCDropout,2,expected_entropy_class,Patch Level,0.74,0.6395040000000001,()
11664,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,pred_entropy_mask,Patch Level,0.492,0.49450399999999994,()
11665,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,expected_entropy_mask,Patch Level,0.526,0.5245839999999999,()
11666,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,mutual_information_mask,Patch Level,0.552,0.52026,()
11667,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,expected_variance_mask,Patch Level,0.48,0.48328000000000004,()
11668,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,pred_entropy_class,Patch Level,0.534,0.522868,()
11669,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,pred_entropy_class,Image Level,0.828,0.582908,()
11670,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,mutual_information_class,Patch Level,0.578,0.556448,()
11671,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,mutual_information_class,Image Level,0.852,0.639804,()
11672,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,softmax_cls_score,Patch Level,0.552,0.540232,()
11673,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,softmax_cls_score,Image Level,0.748,0.559456,()
11674,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,norm_sigmoid_mask_score,Patch Level,0.49,0.49538799999999994,()
11675,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,pred_variance_mask,Patch Level,0.486,0.488352,()
11676,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,class_mask_combined_score,Patch Level,0.54,0.529964,()
11677,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,class_mask_combined_score,Image Level,0.714,0.5521,()
11678,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,expected_entropy_class,Patch Level,0.542,0.515008,()
11679,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,expected_variance_mask,Image Level,0.348,0.461652,()
11680,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,norm_sigmoid_mask_score,Image Level,0.586,0.529532,()
11681,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,pred_variance_mask,Image Level,0.25,0.4379,()
11682,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,expected_entropy_mask,Image Level,0.584,0.5126839999999999,()
11683,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,expected_entropy_class,Image Level,0.65,0.52534,()
11684,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,pred_entropy_mask,Image Level,0.654,0.53604,()
11685,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,1,mutual_information_mask,Image Level,0.64,0.54628,()
11686,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,pred_entropy_mask,Patch Level,0.618,0.565676,()
11687,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,expected_entropy_mask,Patch Level,0.506,0.507468,()
11688,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,expected_entropy_class,Patch Level,0.422,0.46397999999999995,()
11689,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,expected_variance_mask,Patch Level,0.522,0.5254599999999999,()
11690,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,pred_entropy_class,Patch Level,0.59,0.535944,()
11691,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,pred_entropy_class,Image Level,0.814,0.594584,()
11692,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,mutual_information_class,Patch Level,0.808,0.786488,()
11693,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,mutual_information_class,Image Level,0.928,0.7814519999999999,()
11694,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,softmax_cls_score,Patch Level,0.534,0.525652,()
11695,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,softmax_cls_score,Image Level,0.784,0.601392,()
11696,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,norm_sigmoid_mask_score,Patch Level,0.592,0.5523239999999999,()
11697,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,norm_sigmoid_mask_score,Image Level,0.706,0.5815159999999999,()
11698,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,pred_variance_mask,Patch Level,0.51,0.5203880000000001,()
11699,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,class_mask_combined_score,Patch Level,0.526,0.5235920000000001,()
11700,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,class_mask_combined_score,Image Level,0.782,0.60116,()
11701,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,pred_entropy_mask,Image Level,0.804,0.5942040000000001,()
11702,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,expected_entropy_mask,Image Level,0.69,0.529092,()
11703,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,mutual_information_mask,Image Level,0.808,0.644252,()
11704,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,expected_entropy_class,Image Level,0.61,0.5272680000000001,()
11705,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,mutual_information_mask,Patch Level,0.646,0.5975079999999999,()
11706,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,expected_variance_mask,Image Level,0.318,0.461948,()
11707,Swin-B,Cityscapes OOD,3,1,MCDropout+Timeseries,3,pred_variance_mask,Image Level,0.134,0.410856,()
11708,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,pred_entropy_mask,Image Level,0.688,0.543412,"('horizontalFlip',)"
11709,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,expected_entropy_mask,Image Level,0.548,0.487616,"('horizontalFlip',)"
11710,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,mutual_information_mask,Patch Level,0.502,0.514448,"('horizontalFlip',)"
11711,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,mutual_information_mask,Image Level,0.722,0.634792,"('horizontalFlip',)"
11712,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,expected_entropy_class,Image Level,0.662,0.529328,"('horizontalFlip',)"
11713,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,pred_entropy_class,Image Level,0.93,0.630476,"('horizontalFlip',)"
11714,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,mutual_information_class,Image Level,0.984,0.779048,"('horizontalFlip',)"
11715,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,softmax_cls_score,Image Level,0.894,0.6064280000000001,"('horizontalFlip',)"
11716,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,norm_sigmoid_mask_score,Patch Level,0.386,0.43576000000000004,"('horizontalFlip',)"
11717,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,norm_sigmoid_mask_score,Image Level,0.644,0.517304,"('horizontalFlip',)"
11718,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,mutual_information_class,Patch Level,0.756,0.631628,"('horizontalFlip',)"
11719,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,expected_entropy_mask,Patch Level,0.394,0.445676,"('horizontalFlip',)"
11720,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,softmax_cls_score,Patch Level,0.41,0.471804,"('horizontalFlip',)"
11721,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,class_mask_combined_score,Patch Level,0.422,0.47321599999999997,"('horizontalFlip',)"
11722,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,class_mask_combined_score,Image Level,0.864,0.602004,"('horizontalFlip',)"
11723,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,pred_entropy_mask,Patch Level,0.434,0.46664399999999995,"('horizontalFlip',)"
11724,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,pred_entropy_class,Patch Level,0.706,0.562916,"('horizontalFlip',)"
11725,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,expected_entropy_class,Patch Level,0.498,0.504104,"('horizontalFlip',)"
11726,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,expected_variance_mask,Image Level,0.142,0.332144,"('horizontalFlip',)"
11727,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,pred_variance_mask,Image Level,0.082,0.307164,"('horizontalFlip',)"
11728,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,expected_variance_mask,Patch Level,0.346,0.42268400000000006,"('horizontalFlip',)"
11729,Swin-B,Cityscapes OOD (VIPER model),0,5,TTA+Timeseries,2,pred_variance_mask,Patch Level,0.358,0.423288,"('horizontalFlip',)"
11730,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,2,pred_entropy_mask,Patch Level,0.486,0.505568,()
11731,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,2,pred_entropy_mask,Image Level,0.714,0.5383519999999999,()
11732,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,2,expected_entropy_mask,Patch Level,0.56,0.527652,()
11733,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,2,mutual_information_mask,Patch Level,0.518,0.5011159999999999,()
11734,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,2,mutual_information_mask,Image Level,0.71,0.55022,()
11735,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,2,expected_entropy_class,Image Level,0.676,0.5243,()
11736,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,2,expected_variance_mask,Patch Level,0.544,0.522964,()
11737,DINOv2 (ViT-B),Cityscapes OOD,3,5,MCDropout+Timeseries,2,expected_variance_mask,Image Level,0.39,0.47612,()
